IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.210.203.7,80,80,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.218.81.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.210.55.134,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.243.186.171,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.243.139.243,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.243.86.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.218.85.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.210.43.213,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.219.198.34,8080,8080,false,SIN,Asia Pacific,Singapore,45,0.00
47.236.87.246,8080,8080,false,SIN,Asia Pacific,Singapore,45,0.00
8.217.149.28,2096,2096,true,HKG,Asia Pacific,Hong Kong,45,0.00
47.242.183.7,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.210.9.129,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.242.7.162,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.242.7.162,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.76.227.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.210.174.156,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.218.188.129,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.237.83.20,2082,2082,false,SIN,Asia Pacific,Singapore,45,0.00
8.218.222.36,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.218.74.119,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.76.29.115,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.219.49.65,2082,2082,false,SIN,Asia Pacific,Singapore,46,0.00
47.237.95.140,2082,2082,false,SIN,Asia Pacific,Singapore,46,0.00
47.76.26.26,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.236.170.54,2052,2052,false,SIN,Asia Pacific,Singapore,46,0.00
8.210.63.130,80,80,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.76.192.24,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.223.2.222,80,80,false,SIN,Asia Pacific,Singapore,46,0.00
47.76.37.57,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.218.81.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.76.178.146,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.218.174.118,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.215.57.183,443,80,false,CGK,Asia Pacific,Jakarta,46,0.00
47.76.192.24,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.218.65.171,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.236.205.188,80,80,false,SIN,Asia Pacific,Singapore,46,0.00
8.217.193.25,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.222.156.242,80,80,false,SIN,Asia Pacific,Singapore,46,0.00
8.219.174.213,2095,2095,false,SIN,Asia Pacific,Singapore,46,0.00
47.76.222.57,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.76.80.72,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.218.126.53,80,80,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.217.181.213,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.243.234.9,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.219.107.135,2052,2052,false,SIN,Asia Pacific,Singapore,46,0.00
47.76.227.40,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.242.59.216,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.210.101.157,80,80,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.218.18.235,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.243.139.243,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.242.59.216,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.210.245.224,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.218.3.198,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.218.11.90,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.218.146.204,80,80,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.218.52.115,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.219.139.13,2095,2095,false,SIN,Asia Pacific,Singapore,46,0.00
47.237.95.13,2052,2052,false,SIN,Asia Pacific,Singapore,46,0.00
47.242.202.230,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.218.188.129,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.243.139.243,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.76.159.146,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.76.98.98,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.238.43.79,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.210.146.108,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.242.155.183,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.76.225.255,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.243.139.243,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.218.126.53,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.243.139.85,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.76.189.102,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.210.146.108,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.218.201.73,80,80,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.218.155.238,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.210.245.224,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.218.52.115,2083,2083,true,HKG,Asia Pacific,Hong Kong,46,0.00
8.222.136.247,8080,8080,false,SIN,Asia Pacific,Singapore,46,0.00
47.76.77.103,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.219.87.30,8880,8880,false,SIN,Asia Pacific,Singapore,46,0.00
47.243.186.171,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.242.202.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.238.6.58,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.243.173.187,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.210.101.157,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.236.9.152,80,80,false,SIN,Asia Pacific,Singapore,47,0.00
47.76.204.76,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.218.1.163,80,80,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.243.139.85,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.218.81.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.218.126.53,2096,2096,true,HKG,Asia Pacific,Hong Kong,47,0.00
47.76.203.101,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.238.0.114,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.210.3.24,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.76.49.246,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.217.250.5,80,80,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.210.119.11,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.219.111.175,2095,2095,false,SIN,Asia Pacific,Singapore,47,0.00
47.242.42.153,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.210.48.107,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.242.17.250,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.242.234.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.76.98.98,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.218.81.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.218.126.53,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.219.200.145,2086,2086,false,SIN,Asia Pacific,Singapore,47,0.00
47.76.204.76,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.218.243.95,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.237.11.182,80,80,false,SIN,Asia Pacific,Singapore,47,0.00
8.210.85.222,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.242.157.96,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.76.192.24,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.243.107.148,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.217.232.246,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.218.98.75,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.210.66.190,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.210.39.96,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.76.37.57,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.218.48.92,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.76.204.76,80,80,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.222.249.190,80,80,false,SIN,Asia Pacific,Singapore,47,0.00
47.236.75.113,2086,2086,false,SIN,Asia Pacific,Singapore,47,0.00
47.76.98.98,80,80,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.210.101.157,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.236.97.90,8080,8080,false,SIN,Asia Pacific,Singapore,47,0.00
47.76.222.57,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.210.55.134,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.243.74.220,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.242.79.71,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.210.48.107,80,80,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.218.2.181,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.218.188.129,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.242.157.96,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.76.26.26,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.126.53,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.210.192.93,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.236.144.196,80,80,false,SIN,Asia Pacific,Singapore,48,0.00
8.217.232.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.3.12,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.188.129,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.219.42.72,2052,2052,false,SIN,Asia Pacific,Singapore,48,0.00
47.243.234.9,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.243.255.224,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.181.189,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.210.207.214,80,80,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.136.25,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.143.10,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.242.157.96,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.243.206.150,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.210.164.75,80,80,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.243.255.224,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.238.35.50,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.98.75,80,80,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.1.163,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.76.159.146,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.52.115,80,80,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.74.119,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.222.165.117,8080,8080,false,SIN,Asia Pacific,Singapore,48,0.00
8.210.42.171,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.126.53,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.238.6.102,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.48.92,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.238.5.0,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.217.147.230,2087,2087,true,HKG,Asia Pacific,Hong Kong,48,0.00
47.243.183.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.238.35.50,80,80,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.210.156.6,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.222.36,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.217.250.222,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.122.55,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.243.70.186,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.238.35.50,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.238.35.50,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.243.70.186,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.219.198.139,2082,2082,false,SIN,Asia Pacific,Singapore,48,0.00
47.76.77.103,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.238.0.114,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.210.43.213,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.76.227.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.143.10,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.65.171,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.238.6.102,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.219.198.34,2095,2095,false,SIN,Asia Pacific,Singapore,48,0.00
47.76.222.57,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.76.204.76,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.242.232.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.210.42.171,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.243.86.79,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.219.110.81,8880,8880,false,SIN,Asia Pacific,Singapore,49,0.00
47.236.80.110,2052,2052,false,SIN,Asia Pacific,Singapore,49,0.00
8.217.159.210,2087,2087,true,HKG,Asia Pacific,Hong Kong,49,0.00
47.76.204.76,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.242.174.27,80,80,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.236.75.113,2082,2082,false,SIN,Asia Pacific,Singapore,49,0.00
47.243.255.224,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.210.39.96,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.76.178.146,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.242.252.237,80,80,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.243.86.79,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.243.139.85,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.76.32.108,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.236.93.176,8880,8880,false,SIN,Asia Pacific,Singapore,49,0.00
47.236.93.176,80,80,false,SIN,Asia Pacific,Singapore,49,0.00
47.238.43.79,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.218.155.238,80,80,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.218.1.163,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.243.139.85,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.242.174.27,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.217.250.5,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.218.142.253,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.242.36.78,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.218.146.204,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.218.188.129,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.218.65.171,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.219.142.191,2052,2052,false,SIN,Asia Pacific,Singapore,49,0.00
47.238.43.79,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.210.164.75,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.76.227.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.76.203.101,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.217.193.25,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.242.17.250,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.236.83.239,2095,2095,false,SIN,Asia Pacific,Singapore,49,0.00
8.210.146.108,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.218.18.235,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.236.10.100,2086,2086,false,SIN,Asia Pacific,Singapore,49,0.00
47.243.206.150,8880,8880,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.242.54.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.76.94.15,80,80,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.210.100.23,80,80,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.243.243.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.76.178.146,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.218.143.10,80,80,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.222.164.209,2082,2082,false,SIN,Asia Pacific,Singapore,50,0.00
8.218.207.169,80,80,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.242.234.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.238.35.50,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.76.37.57,8880,8880,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.222.137.192,8880,8880,false,SIN,Asia Pacific,Singapore,50,0.00
47.242.176.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.218.201.73,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.218.181.189,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.217.251.62,8443,8443,true,HKG,Asia Pacific,Hong Kong,50,0.00
47.243.74.220,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.76.33.40,80,80,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.250.49.148,80,443,true,KUL,Asia Pacific,Kuala Lumpur,50,0.00
8.218.174.118,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.242.174.27,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.218.3.12,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.242.202.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.76.26.26,80,80,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.243.60.150,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.218.188.129,80,80,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.242.171.94,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.76.159.146,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.218.243.95,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.210.55.134,80,80,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.236.150.13,80,80,false,SIN,Asia Pacific,Singapore,50,0.00
47.236.9.152,2052,2052,false,SIN,Asia Pacific,Singapore,50,0.00
47.242.79.71,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.217.221.165,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.219.126.240,2052,2052,false,SIN,Asia Pacific,Singapore,50,0.00
8.219.189.143,2082,2082,false,SIN,Asia Pacific,Singapore,50,0.00
47.242.125.241,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.243.70.186,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.242.174.27,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.242.125.241,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.218.146.204,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.219.189.143,2095,2095,false,SIN,Asia Pacific,Singapore,51,0.00
8.217.159.210,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.243.139.243,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.217.250.5,2053,2053,true,HKG,Asia Pacific,Hong Kong,51,0.00
8.218.228.152,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.218.142.253,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.218.142.253,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.210.48.107,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.218.155.238,8880,8880,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.242.252.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.242.107.109,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.243.183.127,80,80,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.76.33.40,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.222.160.176,2095,2095,false,SIN,Asia Pacific,Singapore,51,0.00
47.243.90.180,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.238.5.0,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.242.174.27,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.243.169.63,80,80,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.76.178.146,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.243.234.9,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.76.29.115,2095,2095,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.236.75.152,2086,2086,false,SIN,Asia Pacific,Singapore,52,0.00
47.238.35.50,80,80,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.218.8.142,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.222.222.64,80,80,false,SIN,Asia Pacific,Singapore,52,0.00
8.210.164.75,2082,2082,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.219.170.232,8080,8080,false,SIN,Asia Pacific,Singapore,52,0.00
47.242.202.230,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.242.183.7,2082,2082,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.243.91.58,80,80,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.242.183.7,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.210.119.11,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.242.42.153,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.243.234.9,2095,2095,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.242.42.153,2095,2095,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.243.173.187,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.242.202.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.218.136.25,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.218.11.90,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.242.252.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.243.42.155,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.210.55.134,2095,2095,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.242.157.96,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.242.183.7,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.218.65.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.238.6.102,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.242.36.78,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.218.85.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.218.136.25,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.210.100.23,2053,2053,true,HKG,Asia Pacific,Hong Kong,52,0.00
47.236.144.156,80,80,false,SIN,Asia Pacific,Singapore,53,0.00
47.242.176.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.222.191.138,2086,2086,false,SIN,Asia Pacific,Singapore,53,0.00
8.218.146.204,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.218.81.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.76.98.98,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.238.5.0,2052,2052,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.242.59.216,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.243.243.14,80,80,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.242.176.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.210.85.222,2052,2052,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.237.94.140,2052,2052,false,SIN,Asia Pacific,Singapore,53,0.00
8.219.122.55,8080,8080,false,SIN,Asia Pacific,Singapore,53,0.00
8.218.173.78,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.210.207.214,2052,2052,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.217.66.3,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.210.101.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.76.192.24,80,80,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.238.35.50,2052,2052,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.76.146.1,2052,2052,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.219.117.198,2095,2095,false,SIN,Asia Pacific,Singapore,53,0.00
8.218.52.115,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.243.91.58,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.243.5.154,8080,8080,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.217.145.40,8080,8080,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.242.232.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.238.35.50,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.217.149.28,8080,8080,false,HKG,Asia Pacific,Hong Kong,53,0.00
